kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
10920813,K07386.01,,FALSE POSITIVE,0,1,0,0,0,53.7406575,209.294733,0,,0.386,47.2475,,116722,0.316079,0.00863,LS+MCMC,25.44,0.2531,87.98,398,5.93,10.9628,5288,4.577,-0.38,0.737,0.748,,13.756
10923260,K07387.01,,FALSE POSITIVE,0,0,1,0,0,7.436016459,136.518226,0,,0.433,4.16284,,106527,0.308055,1.64149,LS+MCMC,31.39,0.0748,88.53,968,207.61,16.866,6214,4.501,-0.36,0.933,1.005,,14.546
11873171,K07488.01,,FALSE POSITIVE,0,0,0,1,1,0.734426409,131.92972,0,,0.039,1.569,,94.1,0.008968,1.70958,LS+MCMC,0.98,0.0162,89.39,2223,5800.4,3.65,6406,4.458,-0.38,1.005,1.057,,15.588
11904704,K07489.01,,CANDIDATE,0.999,0,0,0,0,0.565713361,131.66357,0,,0.23,0.954,,86.4,0.008445,5.35806,LS+MCMC,0.81,0.0127,87.06,1917,3197.67,4.49,5220,4.48,0.16,0.881,0.855,,14.722
11906217,K07490.01,,FALSE POSITIVE,0,0,1,0,0,37.9102139,162.458419,0,,0.963,3.11152,,103474,0.481581,15.17159,LS+MCMC,29.45,0.1816,89.47,358,3.89,104.85,4623,4.686,-0.92,0.56,0.556,,14.43
5738496,K00556.01,,FALSE POSITIVE,0,0,1,1,1,9.50150926,175.67002,0,,1.237,6.852,,509.5,0.259878,0.0046,LS+MCMC,25.77,0.0876,63.77,843,119.55,2.8,5938,4.518,-0.16,0.908,0.992,,14.799
11913052,K07491.01,,FALSE POSITIVE,0,0,0,1,1,3.74785307,134.17465,0,,0.217,3.444,,145.9,0.010754,0.75041,LS+MCMC,9.04,0.0611,88.49,2440,8389.62,8.23,4929,3.001,0.26,7.7,2.167,,13.846
11913071,K07492.01,,FALSE POSITIVE,0,0,1,0,0,3.747835042,134.1877331,0,,0.547,5.28519,,188923,0.423361,0.49846,LS+MCMC,141.7,0.0597,85.63,2697,12482.82,7.1798,8529,3.769,-0.18,3.065,2.017,,9.532
11922648,K07494.01,,FALSE POSITIVE,0,0,0,1,1,1.75643185,132.0575,0,,0.115,2.397,,51.6,0.006544,1.09366,LS+MCMC,0.58,0.0275,88.83,1366,821.36,5.63,5696,4.57,-0.26,0.812,0.902,,14.529
2577353,K07635.01,,CANDIDATE,0.872,0,0,0,0,60.458443,136.3553,0,,0.451,8.43,,175.2,0.012311,0.63366,LS+MCMC,1.59,0.3025,89.48,511,16.14,49.7,5865,4.297,0.02,1.181,1.008,,14.544
2696205,K07636.01,,CANDIDATE,0.987,0,0,0,0,0.702739679,131.533,0,,0.742,1.379,,65.1,0.008044,0.83076,LS+MCMC,0.73,0.0145,74.58,1765,2292.96,2.79,5269,4.508,-0.04,0.836,0.819,,14.99
2711131,K07637.01,,FALSE POSITIVE,0,0,0,1,1,2.85889907,134.16649,0,,0.936,1.465,,55.7,0.008848,0.42762,LS+MCMC,0.73,0.0371,80.54,989,226.09,5.7,4973,4.603,0.14,0.754,0.848,,13.514
2834805,K07638.01,,CANDIDATE,0.76,0,0,0,0,25.0032023,140.90106,0,,0.756,5.498,,64.1,0.007962,0.37592,LS+MCMC,1.47,0.1767,88.13,837,116.27,23.2,6148,4.055,0,1.685,1.176,,12.55
2854839,K07639.01,,FALSE POSITIVE,0.325,1,0,0,0,1.05569286,131.5576,0,,0.131,1.289,,37.5,0.005479,4.174,LS+MCMC,0.45,0.0184,88.81,1395,898.72,6.27,4955,4.561,-0.08,0.751,0.748,,13.203
7119481,K00566.01,Kepler-604 b,CONFIRMED,0.993,0,0,0,0,25.85499978,192.57484,0,,0.265,3.8737,,610.5,0.022792,3.61833,LS+MCMC,2.4,0.1735,89.7,637,38.81,50.38,6122,4.487,-0.18,0.964,1.041,,14.718
2859299,K07640.01,,FALSE POSITIVE,0,1,0,1,0,0.643703667,131.984908,0,,0.036,0.801,,172,0.012176,11.0812,LS+MCMC,1.48,0.0148,89.67,2358,7305.66,6.238,6161,4.362,-0.1,1.114,1.038,,13.791
5736801,K07739.01,,FALSE POSITIVE,0,1,0,1,0,6.6751871,137.4528,0,,0.251,2.372,,178.3,0.012257,3.98234,LS+MCMC,1.09,0.067,89.32,890,148.28,21.1,5774,4.567,-0.3,0.818,0.907,,15.554
5774375,K07740.01,,FALSE POSITIVE,0,0,1,0,0,1.549979213,132.675027,0,,0.486,7.5945,,370546,0.608012,0.13961,LS+MCMC,136.64,0.0255,79.25,2141,4986.15,2.6076,5408,3.777,-0.52,2.058,0.925,,13.939
5806800,K07741.01,,FALSE POSITIVE,0,0,0,1,0,125.288206,252.0979,0,,0.066,3.695,,241.6,0.014142,21.70482,LS+MCMC,1.5,0.4972,89.99,363,4.1,262.1,5881,4.48,0.06,0.973,1.044,,14.179
5817957,K07742.01,,FALSE POSITIVE,0,0,1,0,1,372.76888,377.6144,0,,0.909,23.27,,1157.2,0.037443,0.03125,LS+MCMC,3.66,0.9978,89.15,242,0.81,61.2,5800,4.514,-0.14,0.894,0.951,,15.422
8106610,K00570.01,,FALSE POSITIVE,0,0,1,1,0,12.39894005,172.78184,0,,0.975,4.262,,702.9,0.033535,0.05656,LS+MCMC,4.06,0.1099,82.75,890,148.37,7.72,6355,4.41,-0.08,1.108,1.151,,14.755
5823557,K07743.01,,FALSE POSITIVE,0,0,0,0,1,2.4044122,133.2244,0,,0.559,4.575,,42.7,0.006215,0.13311,LS+MCMC,0.85,0.036,80.64,1662,1805.11,3.44,6398,4.276,-0.22,1.249,1.07,,13.894
7671950,K07846.01,,CANDIDATE,0.939,0,0,0,0,10.5994606,134.8329,0,,0.671,9.484,,128.8,0.010994,0.04637,LS+MCMC,1.28,0.0993,84.08,896,152.67,6.51,6194,4.445,0.07,1.069,1.161,,15.284
7747103,K07847.01,,CANDIDATE,0.181,0,0,0,0,399.37587,300.0792,0,,0.556,21.25,,552.2,0.022256,0.22183,LS+MCMC,3.93,1.1026,89.74,326,2.66,123.2,6098,4.069,-0.06,1.618,1.119,,13.281
7757698,K07848.01,,FALSE POSITIVE,0.207,1,0,0,0,369.181947,399.5169,0,,0.021,3.239,,913,0.027739,99.37592,LS+MCMC,2.6,0.9894,90,245,0.85,895,5959,4.546,-0.32,0.859,0.948,,14.433
7778664,K07849.01,,CANDIDATE,0.921,0,0,0,0,5.0263815,135.5595,0,,0.185,4.384,,77.2,0.008026,0.49304,LS+MCMC,0.84,0.0551,88.78,1065,305.12,8.7,5783,4.418,-0.24,0.962,0.885,,14.877
7834712,K07850.01,,CANDIDATE,0.966,0,0,0,0,66.119119,145.2356,0,,0.256,3.086,,862,0.026737,18.6545,LS+MCMC,3,0.3322,89.91,452,9.89,162.8,5828,4.462,0.32,1.028,1.116,,15.978
7841368,K07851.01,,FALSE POSITIVE,0,0,0,1,0,25.3710555,141.8015,0,,0.742,3.739,,78.6,0.008777,1.31064,LS+MCMC,1.43,0.174,88.8,779,87.17,35.5,6029,4.127,-0.02,1.494,1.091,,13.78
8355239,K00574.01,Kepler-189 c,CONFIRMED,1,0,0,0,0,20.13490007,171.36734,0,,0.798,3.7962,,1035.2,0.032994,0.87716,LS+MCMC,2.98,0.1339,88.28,544,20.66,26.6,4963,4.501,0.16,0.826,0.789,,14.859
9640649,K07951.01,,CANDIDATE,0.971,0,0,0,0,0.862329309,132.16214,0,,0.421,1.044,,140.9,0.011096,5.06808,LS+MCMC,1.09,0.0177,85.86,1825,2623.55,5.84,5806,4.528,-0.04,0.899,0.996,,15.769
9643210,K07952.01,,FALSE POSITIVE,0.038,1,0,0,0,3.850304552,132.1063696,0,,0.29,1.5337,,158,0.011427,8.1999,LS,0.28,0.0283,89.1,407,6.44,18.591471,3274,5.044,0.02,0.224,0.202,,15.61
9650579,K07953.01,,CANDIDATE,0.335,0,0,0,0,432.96905,186.7367,0,,0.4,20.76,,257.9,0.014757,0.33094,LS+MCMC,1.43,1.1163,89.85,219,0.55,148.6,5580,4.538,0.14,0.886,0.989,,14.942
9650762,K07954.01,,CANDIDATE,0.839,0,0,0,0,372.15035,453.6928,0,,0.259,21.23,,457.4,0.019654,0.31453,LS+MCMC,1.74,0.9758,89.89,232,0.69,132.1,5769,4.57,-0.32,0.812,0.9,,15.138
9651155,K07955.01,,FALSE POSITIVE,0,0,1,0,0,1.07383154,132.0326,0,,1.198,4.846,,31355,0.440536,0.1073,LS+MCMC,137.54,0.0251,50.16,3791,48979.38,1.87,8059,3.789,-0.26,2.859,1.834,,14.902
8822216,K00581.01,Kepler-610 b,CONFIRMED,1,0,0,0,0,6.996926239,175.914281,0,,0.022,2.7374,,1317.4,0.032904,3.17236,LS+MCMC,3.21,0.0719,89.94,888,147.07,20.1734,5713,4.541,0.07,0.893,1.01,,14.807
9656547,K07956.01,,FALSE POSITIVE,0,0,0,1,1,1.27228771,132.49945,0,,0.428,2.099,,82.9,0.008366,0.91844,LS+MCMC,0.63,0.0209,84.27,1275,624.11,4.28,5044,4.64,-0.32,0.686,0.762,,15.457
11443757,K08054.01,,CANDIDATE,0.995,0,0,0,0,43.9088053,169.335,0,,0.272,6.265,,297.8,0.01559,1.41153,LS+MCMC,7.33,0.2911,89.7,885,144.75,52.4,5216,3.402,-0.08,4.303,1.703,,13.589
11453349,K08055.01,,CANDIDATE,0.907,0,0,0,0,4.40660737,133.35561,0,,0.433,2.107,,70.7,0.007846,3.00366,LS+MCMC,0.86,0.054,88.3,1152,415.56,14.55,6063,4.47,-0.02,1.001,1.079,,14.689
11560397,K08056.01,,FALSE POSITIVE,0,0,0,1,1,0.527673051,131.82042,0,,0.216,1.631,,28.3,0.004956,1.06412,LS+MCMC,1.43,0.0143,85.05,4056,63629.23,2.502,6762,3.738,-0.48,2.637,1.386,,13.699
11565903,K08057.01,,FALSE POSITIVE,0.238,1,0,0,0,117.140785,245.0828,0,,0.643,3.401,,337.1,0.017628,12.30909,LS+MCMC,15.87,0.6022,89.82,862,130.52,207.5,5282,2.932,-0.5,8.243,2.118,,13.015
9570741,K00586.01,Kepler-613 b,CONFIRMED,1,0,0,0,0,15.77980122,175.96934,0,,0.025,4.0369,,541.4,0.02126,2.15415,LS+MCMC,2.11,0.1232,89.95,713,60.96,30.49,5941,4.519,-0.14,0.911,1.001,,14.608
11601597,K08058.01,,FALSE POSITIVE,0,0,1,0,0,0.590281548,131.69127,0,,0.801,2.72,,21.6,0.004709,0.12926,LS+MCMC,0.68,0.0137,53.12,2643,11597.35,1.335,6124,4.196,-0.28,1.315,0.991,,12.174
11612241,K08059.01,,FALSE POSITIVE,0,1,0,1,1,4.5647147,133.0763,0,,0.647,13.395,,99.3,0.009598,0.00923,LS+MCMC,1.04,0.0533,72.61,1131,387.76,2.166,5953,4.433,-0.18,0.99,0.968,,14.095
8226720,K08154.01,,FALSE POSITIVE,0.036,1,0,0,0,391.33068,186.7266,0,,0.508,12.37,,277.2,0.015737,1.18593,LS+MCMC,1.68,1.0467,89.86,274,1.33,212.5,6428,4.457,-0.54,0.977,0.998,,14.056
8307354,K08155.01,,FALSE POSITIVE,0,1,0,0,0,320.5679455,279.6247569,0,,0.331,15.3614,,898.9,0.027436,0.68631,LS,2.43,0.8854,89.88,234,0.71,155.060445,5546,4.575,-0.14,0.81,0.907,,15.916
8439949,K08156.01,,CANDIDATE,0.266,0,0,0,0,364.98242,188.6133,0,,0.926,12.346,,533,0.025568,0.13999,LS+MCMC,3.12,1.0483,89.47,293,1.73,99.5,6429,4.404,-0.14,1.116,1.152,,14.324
9958962,K00593.04,,CANDIDATE,0.744,0,0,0,0,240.192808,168.3047,0,,0.814,9.72,,605.8,0.025124,0.53466,LS+MCMC,2.68,0.7718,89.6,298,1.86,117.7,6004,4.484,-0.02,0.977,1.061,,14.957
8527297,K08157.01,,CANDIDATE,0.638,0,0,0,0,0.58730021,132.3502325,,,,0.82,,,,,none,,,,,,,,,,,,,14.01
8588982,K08158.01,,FALSE POSITIVE,0.001,1,0,0,0,116.025744,206.39348,0,,0.017,3.539,,1361,0.032248,24.27229,LS+MCMC,37.99,0.5515,90,893,150.02,258,4575,2.592,0.24,10.788,1.66,,12.184
8608544,K08159.01,,FALSE POSITIVE,0.007,1,0,0,0,348.68162,343.821,0,,0.506,10.959,,309.3,0.016594,1.53173,LS+MCMC,2.09,1.0261,89.86,302,1.96,214.3,6450,4.386,-0.08,1.155,1.183,,13.971
4847801,K08251.01,,FALSE POSITIVE,0,0,0,1,0,371.47786,341.9634,0,,0.128,12.3,,264.9,0.014547,1.71651,LS+MCMC,1.2,0.9529,89.97,203,0.4,232.2,5162,4.605,-0.08,0.754,0.845,,14.603
5026023,K08252.01,,FALSE POSITIVE,0,0,1,0,0,1.99638423,131.5598,0,,0.223,2.4,,29.4,0.005002,1.15936,LS+MCMC,0.59,0.0324,87.96,1590,1505.17,6.251,6249,4.428,-0.04,1.076,1.13,,14.099
5098334,K08253.01,,CANDIDATE,0.067,0,0,0,0,400.11482,316.2642,0,,0.066,12.37,,113.4,0.009579,1.82185,LS+MCMC,0.95,1.065,89.98,226,0.62,249,5547,4.521,0.24,0.911,1.005,,13.521
10973664,K00601.02,Kepler-619 d,CONFIRMED,1,0,0,0,0,11.67894236,131.5119,0,,0.94,1.2641,,1185.1,0.039589,4.27728,LS+MCMC,4.17,0.1021,88.28,830,112.07,31.4,6122,4.487,-0.18,0.964,1.041,,14.697
5391407,K08254.01,,FALSE POSITIVE,0,0,1,0,0,0.638697833,131.7556646,0,,1.757,5.1609,,141454,1.258352,0.63758,LS,162.15,0.0156,42.83,2464,8720.57,2.395646,6424,4.388,0.07,1.18,1.242,,14.068
5468555,K08255.01,,FALSE POSITIVE,0.106,1,0,0,0,539.214259,439.5039,0,,0.001,3.464,,300.6,0.015989,114.73195,LS+MCMC,2.04,1.3565,90,265,1.17,1208,6469,4.359,-0.16,1.171,1.143,,13.803
5638699,K08256.01,,FALSE POSITIVE,0.11,1,0,0,0,343.56446,203.9865,0,,0.433,18.94,,179.6,0.012412,0.32672,LS+MCMC,1.8,0.9658,89.8,298,1.87,126.8,5770,4.2,0.1,1.326,1.017,,14.217
5374854,K00645.01,Kepler-633 b,CONFIRMED,0.886,0,0,0,0,8.50339249,170.86894,0,,0.825,2.9569,,188.9,0.014143,0.57398,LS+MCMC,1.95,0.0815,86.36,1021,257.22,12.99,5877,4.233,-0.04,1.265,0.997,,13.716
8456679,K00102.02,Kepler-1990 c,CONFIRMED,0.491,0,0,1,0,4.06844957,132.27614,0,,0.55,2.8349,,79.8,0.008409,0.91819,LS+MCMC,0.98,0.0504,86.61,1170,442.08,9.3,5751,4.391,0.21,1.071,1.028,,12.566
5374854,K00645.02,Kepler-633 c,CONFIRMED,1,0,0,0,0,23.7832097,179.75013,0,,0.01,7.939,,256.5,0.014585,0.41904,LS+MCMC,2.01,0.1618,89.98,725,65.26,23.226,5877,4.233,-0.04,1.265,0.997,,13.716
5384802,K00646.01,,FALSE POSITIVE,0,0,1,0,0,3.041547148,170.4878722,0,,1.233,3.22798,,20690.7,0.424637,0.30464,LS+MCMC,60.05,0.0437,76.55,1544,1344.31,5.3012,6431,4.293,-0.02,1.295,1.199,,13.705
5531694,K00647.01,Kepler-634 b,CONFIRMED,1,0,0,0,0,5.16949729,170.31339,0,,0.235,4.5122,,210.6,0.01336,0.45813,LS+MCMC,2.06,0.0578,88.44,1309,694.32,8.65,6011,4.123,-0.3,1.409,0.963,,13.55
5531694,K00647.02,,CANDIDATE,0.935,0,0,0,0,8.1134681,132.8253,0,,0.454,4.961,,40.5,0.005948,0.40808,LS+MCMC,0.92,0.078,87.69,1127,381.27,11.24,6011,4.123,-0.3,1.409,0.963,,13.55
5596440,K00648.01,,FALSE POSITIVE,0,0,1,0,0,10.47490332,171.99906,0,,0.972,33.7939,,1170.2,0.04377,0.00042,LS+MCMC,15.45,0.109,43.72,1567,1427.2,1.346,6526,3.616,-0.24,3.232,1.573,,13.22
6436505,K06707.01,,CANDIDATE,0.993,0,0,0,0,43.535891,155.20055,0,,0.258,4.712,,576.6,0.021864,3.39358,LS+MCMC,1.86,0.2307,89.79,444,9.19,69.8,5481,4.592,-0.22,0.778,0.871,,15.857
6436505,K06707.02,,FALSE POSITIVE,0.368,1,0,0,0,24.7222403,146.4611,0,,0.106,4.53,,290.1,0.015413,2.31112,LS+MCMC,1.31,0.1582,89.86,536,19.53,42.1,5481,4.592,-0.22,0.778,0.871,,15.857
6437993,K06708.01,,FALSE POSITIVE,0,1,0,0,0,1.39797542,131.6767,0,,0.077,9.06,,43.2,0.005868,0.02324,LS+MCMC,0.49,0.022,86.69,1316,709.8,1.339,5074,4.536,-0.22,0.761,0.725,,12.763
6422155,K00510.02,Kepler-172 c,CONFIRMED,1,0,0,0,0,6.38899658,175.4761,0,,0.876,3.5032,,543.3,0.025119,0.19274,LS+MCMC,2.89,0.0666,83.26,970,209.17,7.46,5527,4.376,0.26,1.054,0.964,,14.532
6442246,K06709.01,,FALSE POSITIVE,0,0,0,0,1,2.2127498,132.7452,0,,0.229,3.054,,22.7,0.004418,0.62449,LS+MCMC,0.68,0.0323,87.59,1801,2494.14,5.45,6195,4.106,-0.58,1.405,0.92,,13.386
6443392,K06710.01,,FALSE POSITIVE,0,1,0,0,0,0.776976021,132.2745574,0,,1.222,1.95401,,21245,0.423201,0.52896,LS+MCMC,48.15,0.0168,61.54,2083,4459.03,2.5652,5999,4.423,0.02,1.042,1.046,,12.723
6447326,K06711.01,,FALSE POSITIVE,0,1,0,1,0,4.3206933,131.8905,0,,0.973,50.68,,147.9,0.014734,0.00106,LS+MCMC,1.66,0.0535,16.66,1205,499.09,1.01512,6225,4.45,-0.12,1.031,1.091,,15.604
7115878,K06825.01,,FALSE POSITIVE,0,1,0,1,1,0.566790294,131.83481,0,,0.393,3.641,,64,0.00744,0.13099,LS+MCMC,0.89,0.0134,72.5,2432,8244.38,1.305,6100,4.358,-0.2,1.093,0.993,,14.897
8015907,K00517.01,Kepler-585 b,CONFIRMED,1,0,0,0,0,2.752359689,171.259808,0,,0.436,2.0722,,791.9,0.025966,2.10797,LS+MCMC,2.54,0.0375,87.36,1178,455.43,9.45,5461,4.499,0.12,0.897,0.926,,14.034
7116043,K06826.01,,FALSE POSITIVE,0,0,0,1,1,0.566799725,131.8211,0,,0.33,4.097,,46.7,0.006244,0.10625,LS+MCMC,0.77,0.0131,74.25,2289,6460.25,1.217,5576,4.297,0.1,1.132,0.928,,14.53
7116226,K06827.01,,FALSE POSITIVE,0,1,0,0,1,0.566801325,131.82499,0,,0.77,4.176,,92.1,0.009594,0.07976,LS+MCMC,1.07,0.0138,45.88,2383,7585.82,1.106,6273,4.454,-0.2,1.021,1.077,,15.42
7116236,K06828.01,,FALSE POSITIVE,0,0,1,1,1,0.566793818,131.8298,0,,0.985,4.929,,100.3,0.012949,0.06226,LS+MCMC,1.17,0.0128,14.72,2027,3972.65,1.019,5707,4.538,-0.32,0.828,0.864,,15.67
7117513,K06829.01,,FALSE POSITIVE,0,0,0,0,1,0.566797474,131.8117,0,,0.575,2.708,,98.8,0.009444,0.21069,LS+MCMC,1.04,0.0139,67.92,2270,6276.39,1.529,6046,4.478,0.07,1.007,1.111,,15.916
7117541,K06830.01,,FALSE POSITIVE,0,0,1,1,0,1.585673651,132.013007,0,,1.148,3.20763,,44116.4,0.451432,0.34628,LS+MCMC,50.53,0.0275,71.32,1648,1740.78,3.5837,6117,4.457,-0.02,1.025,1.095,,15.634
7970760,K06943.01,,FALSE POSITIVE,0,0,1,0,0,7.64941291,132.1070518,0,,0.231,6.56935,,236246,0.454483,0.67853,LS+MCMC,53.4,0.0774,88.97,1050,287.83,12.8033,6387,4.398,-0.28,1.076,1.051,,13.398
7971389,K06944.01,,FALSE POSITIVE,0,0,1,0,0,13.17480793,136.4631739,0,,1.065,3.37392,,71070.9,0.469029,3.00472,LS+MCMC,51.06,0.1086,87.98,811,102.2,30.21,6067,4.433,-0.24,0.997,0.981,,14.098
7976136,K06945.01,,FALSE POSITIVE,0,0,1,1,0,0.655094658,131.78278,0,,1.22,6.159,,372,0.238988,0.08327,LS+MCMC,26.41,0.0153,9.25,2173,5290.98,1.236,6063,4.476,0.07,1.012,1.117,,15.543
7976435,K06946.01,,FALSE POSITIVE,0,1,0,0,0,3.33287187,133.4408645,,,,7.13,,,,,none,,,,,,,,,,,,,12.614
7985167,K06947.01,,FALSE POSITIVE,0,0,1,0,0,0.692239369,131.584611,0,,1.074,2.91121,,62962,0.452116,0.39476,LS+MCMC,67.05,0.0149,60.09,2594,10725.15,2.154,6163,4.137,-0.52,1.358,0.922,,12.958
8162789,K00521.01,Kepler-1989 b,CONFIRMED,1,0,0,0,0,10.16102353,172.000736,0,,0.716,3.1627,,1653.9,0.039948,1.1647,LS+MCMC,4.62,0.0918,87.78,904,157.97,18.52,6032,4.387,-0.14,1.06,0.999,,14.633
7987749,K06948.01,,FALSE POSITIVE,0,0,1,0,0,17.03085756,145.542727,0,,1.047,4.24308,,77832.4,0.474955,2.11536,LS+MCMC,73.8,0.1233,88.12,836,115.15,31.8909,5575,4.066,-0.26,1.423,0.86,,14.461
8553788,K07055.01,,FALSE POSITIVE,0,0,1,0,0,1.606163631,131.6342249,0,,0.901,4.92516,,144603,0.51629,0.25134,LS+MCMC,130.46,0.0335,73.89,2943,17727.93,3.24834,8027,3.997,0.07,2.314,1.94,,12.691
8553907,K07056.01,,FALSE POSITIVE,0,0,1,0,0,42.03209608,133.581119,0,,0.519,11.6768,,391261,0.649035,0.85471,LS+MCMC,79.17,0.2462,89.31,622,35.34,43.0567,6618,4.393,-0.36,1.117,1.128,,12.694
9941859,K00528.02,Kepler-178 d,CONFIRMED,1,0,0,0,0,96.6781852,140.18339,0,,0.336,5.6957,,951.3,0.028035,4.04888,LS+MCMC,3.29,0.3962,89.85,392,5.55,126,5386,4.322,0.18,1.076,0.886,,14.598
8559796,K07057.01,,FALSE POSITIVE,0,1,0,0,0,0.619303759,131.5539456,0,,1.013,6.6038,,74.5,0.025613,0.05327,LS,4.71,0.016,9.2,3232,25737.02,1.025993,7138,4.137,-0.2,1.684,1.419,,13.154
8559863,K07058.01,,FALSE POSITIVE,0,0,1,0,0,22.47049437,143.284831,0,,0.86,7.39097,,45979,0.251225,0.35395,LS+MCMC,19.12,0.1427,87.67,518,17.04,21.14,5315,4.636,-0.44,0.697,0.772,,12.723
8560861,K07059.01,,FALSE POSITIVE,0,0,1,0,1,31.9733117,133.867225,0,,1.35,13.2105,,75053.7,0.720646,0.14322,LS+MCMC,272.44,0.2502,86.09,1289,652.01,19.781,7854,3.669,-0.12,3.462,2.039,,8.5
8565900,K07060.01,,FALSE POSITIVE,0,1,0,0,0,1.64125844,131.9294,,,,4.51,,,,,none,,,,,,,,,,,,,14.97
9344623,K07163.01,,FALSE POSITIVE,0,0,1,0,0,14.75947767,139.7828128,0,,0.56,9.7746,,357470,0.630297,0.48086,LS+MCMC,76.06,0.123,88.19,862,130.69,17.69162,6522,4.407,-0.26,1.105,1.135,,13.822
9353182,K07164.01,,FALSE POSITIVE,0,0,1,0,0,10.47625827,136.5282906,0,,0.318,7.77203,,120206,0.322717,0.40061,LS+MCMC,54.13,0.0961,88.62,1077,318.44,13.2462,6109,4.097,-0.14,1.536,1.076,,12.421
9357275,K07165.01,,FALSE POSITIVE,0,0,1,0,0,1.588298157,132.1833032,0,,0.855,4.37027,,165034,0.524793,0.37447,LS+MCMC,120,0.0318,76.57,2773,13941.82,3.6825,7742,4.024,-0.16,2.094,1.687,,12.186
9357375,K07166.01,,FALSE POSITIVE,0,0,0,0,1,1.58826263,132.19139,0,,0.021,2.655,,78.9,0.00794,0.75056,LS+MCMC,0.47,0.022,89.73,862,130.67,4.64,3931,4.717,-0.1,0.544,0.564,,15.455
9392702,K07167.01,,FALSE POSITIVE,0,0,1,0,0,3.909314318,131.8944811,0,,0.776,5.36124,,97123.4,0.340794,0.29105,LS+MCMC,42.54,0.0493,82.78,1364,819.78,6.1722,6425,4.341,-0.3,1.143,1.04,,14.618
9394920,K07168.01,,FALSE POSITIVE,0,1,0,0,0,1.38385822,132.762,,,,1,,,,,none,,,,,,,,,,,,,14.367
9397900,K07169.01,,CANDIDATE,0.729,0,0,0,0,10.5113779,140.9553,0,,0.198,4.74,,29.9,0.00507,0.79804,LS+MCMC,0.72,0.0992,89.32,1052,289.46,16.7,6575,4.278,-0.22,1.305,1.182,,12.931
10031409,K07276.01,,FALSE POSITIVE,0,0,1,0,0,2.071939672,132.8368962,0,,0.806,4.45367,,198766,0.552408,0.50152,LS+MCMC,75.64,0.032,80.43,1696,1953.33,4.846,6140,4.247,-0.22,1.254,1.014,,13.553
10031526,K07277.01,,FALSE POSITIVE,0,0,0,1,1,8.5893644,132.0467,0,,0.791,6.975,,179.3,0.013549,0.0561,LS+MCMC,1.21,0.0795,82.46,792,93.09,6.03,5602,4.571,-0.16,0.817,0.913,,15.687
10031808,K07278.01,,FALSE POSITIVE,0,0,1,0,0,8.589644815,132.0206787,0,,0.686,9.49469,,269518,0.58465,0.25121,LS+MCMC,140.07,0.0858,86.04,1412,940.15,9.93215,6331,3.813,-0.56,2.194,1.142,,9.557
10053138,K07279.01,,CANDIDATE,0.769,0,0,0,0,11.7728146,138.78586,0,,0.407,4.132,,77.1,0.008052,1.10525,LS+MCMC,0.93,0.097,88.84,788,90.86,20.08,5410,4.333,0.12,1.056,0.875,,13.717
10063044,K07280.01,,FALSE POSITIVE,0,0,1,0,0,1.009671584,131.5869372,0,,0.864,4.37759,,155117,0.511844,0.27767,LS+MCMC,125.31,0.0236,69.47,3287,27692.04,2.4642,7652,3.974,-0.14,2.242,1.723,,13.918
10091257,K07284.01,,FALSE POSITIVE,0,0,1,0,0,1.70192371,131.955498,0,,0.906,3.0271,,49833,0.291345,0.44658,LS+MCMC,40.15,0.0287,77.2,1704,1993.63,4.089,5826,4.273,0.2,1.262,1.091,,12.533
10093664,K07285.01,,FALSE POSITIVE,0,1,0,0,0,1.20693963,132.63953,0,,0.701,6.881,,20,0.004374,0.02664,LS+MCMC,0.97,0.0263,56.54,2847,15568.09,1.271,7331,4.041,0.04,2.041,1.668,,12.317
3437776,K00549.02,,FALSE POSITIVE,0,1,0,1,0,0.635587392,133.41665,0,,1.151,4.7,,147.7,0.162777,0.07472,LS+MCMC,28.58,0.015,10.08,2587,10637.41,1.169,5671,4.075,0.34,1.608,1.121,,14.565
10924400,K07388.01,,FALSE POSITIVE,0,0,1,1,1,0.750737313,131.82143,0,,0.463,1.712,,38.8,0.005752,0.97291,LS+MCMC,0.48,0.0153,81.33,1603,1558.69,3.07,5151,4.602,0.07,0.761,0.874,,12.306
10936427,K07390.01,,FALSE POSITIVE,0,0,1,0,0,14.36102158,138.842986,0,,0.003,13.2895,,459877,0.629284,0.22484,LS+MCMC,45.9,0.1007,89.99,594,29.44,13.4833,5229,4.607,-0.74,0.668,0.659,,14.419
10937609,K07391.01,,FALSE POSITIVE,0,0,1,0,0,2.570431263,133.189517,0,,1.054,5.49699,,76826,0.473278,0.16642,LS+MCMC,50.18,0.037,74.22,1411,936.9,3.8736,6244,4.473,-0.32,0.971,1.021,,13.43
10965963,K07392.01,,FALSE POSITIVE,0,0,1,0,0,6.64024496,132.775862,0,,0.756,6.03491,,224329,0.560736,0.65748,LS+MCMC,74.4,0.0705,86.24,1114,364.44,11.52916,6085,4.293,-0.04,1.215,1.055,,13.881
